id,name,loss_type,attack_time,attack_date,attack_lat,attack_lo,nationality,tonnage,complement,survivors,dead,commander,ship_name
604,U-604,Sunk,8.18.00 PM,12/2/1942,48.45,23.3,American,7057,186,0,186,Horst Höltring,Coamo
604,U-604,Sunk,3.12.00 AM,2/23/1943,47.22,34.1,British,1683,64,0,64,Horst Höltring,Stockport
605,U-605,Sunk,4.54.00 PM,8/3/1942,62,18,British,229,13,0,13,Herbert-Viktor Schütze,Bombay
605,U-605,Sunk,1.41.00 AM,8/25/1942,48.55,35.1,British,3163,43,40,3,Herbert-Viktor Schütze,Katvaldis
605,U-605,Sunk,1.41.00 AM,8/25/1942,48.55,35.1,British,5017,51,20,31,Herbert-Viktor Schütze,Sheaf Mount
624,U-624,Sunk,5.37.00 AM,10/29/1942,54.4,29,Norwegian,16966,150,117,33,Ulrich Graf von Soden-Fraunhofen,Kosmos II
606,U-606,Sunk,11.03.00 PM,10/28/1942,54.51,30.06,American,8225,59,56,3,Hans-Heinrich Döhler,Gurney E. Newlin
606,U-606,Sunk,10.20.00 PM,2/22/1943,46.53,34.32,American,5687,58,58,0,Hans-Heinrich Döhler,Chattanooga City
606,U-606,Sunk,10.20.00 PM,2/22/1943,46.53,34.32,British,6615,47,47,0,Hans-Heinrich Döhler,Empire Redshank
303,U-303,Sunk,10.20.00 PM,2/23/1943,46.53,34.32,American,4959,60,53,7,Karl-Franz Heine,Expositor
704,U-704,Sunk,7.57.00 AM,7/26/1942,47.08,42.57,British,6942,47,47,0,Horst Wilhelm Kessler,Empire Rainbow
607,U-607,Sunk,4.01.00 AM,8/4/1942,45.52,47.13,Belgian,7167,60,39,21,Ernst Mengersen,Belgian Soldier
607,U-607,Sunk,12.40.00 AM,10/14/1942,53.41,41.23,Greek,4826,37,5,32,Ernst Mengersen,Nellie
594,U-594,Sunk,5.06.00 AM,1/26/1943,58.2,39.3,Norwegian,8259,35,24,11,Friedrich Mumm,Kollbjørg
607,U-607,Sunk,10.00.00 AM,2/15/1943,51,41,American,11355,66,1,65,Ernst Mengersen,Atlantic Sun
607,U-607,Sunk,12.19.00 PM,5/15/1943,47.51,25.53,Irish,5589,33,33,0,Wolf Jeschonnek,Irish Oak
608,U-608,Sunk,1.05.00 AM,9/12/1942,48.55,33.38,British,13797,86,85,1,Rolf Struckmeier,Hektoria
608,U-608,Sunk,1.05.00 AM,9/12/1942,48.55,33.38,British,6849,55,52,3,Rolf Struckmeier,Empire Moonbeam
608,U-608,Sunk,12.14.00 AM,11/16/1942,42.45,58,Irish,5621,33,0,33,Rolf Struckmeier,Irish Pine
608,U-608,Sunk,4.38.00 AM,2/8/1943,55.25,26.12,Norwegian,9272,39,39,0,Rolf Struckmeier,Daghild
608,U-608,Sunk,,2/8/1943,55.25,26.12,British,291,,,,Rolf Struckmeier,HMS LCT-2335
609,U-609,Sunk,10.05.00 AM,8/31/1942,57.13,33.4,Panamanian,5625,54,49,5,Klaus Rudloff,Capira
609,U-609,Sunk,10.05.00 AM,8/31/1942,57.13,33.4,Norwegian,4663,39,39,0,Klaus Rudloff,Bronxville
610,U-610,Sunk,8.58.00 PM,9/29/1942,55.57,24.55,British,2254,29,0,29,Walter Freiherr von Freyberg-Eisenberg-Allmendingen,Lifland
610,U-610,Sunk,7.46.00 PM,10/19/1942,49.45,31.2,American,5718,52,16,36,Walter Freiherr von Freyberg-Eisenberg-Allmendingen,Steel Navigator
610,U-610,Sunk,8.38.00 AM,12/16/1942,51.45,23.5,Norwegian,6125,40,7,33,Walter Freiherr von Freyberg-Eisenberg-Allmendingen,Bello
300,U-300,Total Loss,11.00.00 AM,2/17/1945,35.56,5.45,British,9551,52,45,7,Fritz Hein,Regent Lion
610,U-610,Sunk,11.36.00 PM,3/29/1943,56.57,24.15,American,7176,64,7,57,Walter Freiherr von Freyberg-Eisenberg-Allmendingen,William Pierce Frye
613,U-613,Sunk,3.40.00 PM,11/7/1942,49.35,30.32,British,4252,46,12,34,Helmut Köppe,Roxby
613,U-613,Sunk,10.28.00 PM,4/11/1943,51.29,42.59,Norwegian,3835,36,28,8,Helmut Köppe,Ingerfire
614,U-614,Sunk,4.11.00 AM,2/7/1943,55.14,26.37,British,5730,54,11,43,Wolfgang Sträter,Harmala
615,U-615,Sunk, Some,10/11/1942,51.03,46.15,Panamanian,4221,59,2,57,Ralph Kapitzky,El Lago
615,U-615,Sunk,6.52.00 PM,10/23/1942,48.14,26.22,British,12656,103,61,42,Ralph Kapitzky,Empire Star
615,U-615,Sunk,2.30.00 PM,4/11/1943,53,39,American,7177,69,0,69,Ralph Kapitzky,Edward B. Dudley
615,U-615,Sunk,2.00.00 AM,7/28/1943,12.07,69.13,Dutch,3177,36,13,23,Ralph Kapitzky,Rosalia
616,U-616,Sunk,12.36.00 AM,10/9/1943,39.57,14.28,American,1570,262,94,168,Siegfried Koitschka,USS Buck (DD 420)
616,U-616,Sunk,5.47.00 AM,10/11/1943,,,British,611,,,,Siegfried Koitschka,HMS LCT-553
616,U-616,Damaged,2.30.00 AM,5/14/1944,36.45,0.55,British,7127,61,61,0,Siegfried Koitschka,Fort Fidler
616,U-616,Damaged,2.30.00 AM,5/14/1944,36.45,0.55,British,10627,55,55,0,Siegfried Koitschka,G.S. Walden
617,U-617,Sunk,,9/7/1942,62.3,18.3,Faroese,292,21,3,18,Albrecht Brandi,Tor II
617,U-617,Sunk,12.19.00 AM,9/23/1942,58.42,33.38,British,8882,61,10,51,Albrecht Brandi,Athelsultan
617,U-617,Sunk,1.42.00 AM,9/23/1942,58.4,33.41,British,2342,35,20,15,Albrecht Brandi,Tennessee
617,U-617,Sunk,1.58.00 PM,9/24/1942,58.1,28.2,Belgian,3563,43,1,42,Albrecht Brandi,Roumanie
617,U-617,Sunk,2.00.00 AM,12/28/1942,32.37,20.22,British,810,36,0,36,Albrecht Brandi,HMS St. Issey (W 25)
617,U-617,Sunk,10.31.00 AM,1/15/1943,33.02,21.58,Greek,4324,34,33,1,Albrecht Brandi,Annitsa
617,U-617,Sunk,10.31.00 AM,1/15/1943,33.04,21.5,Norwegian,1862,25,7,18,Albrecht Brandi,Harboe Jensen
617,U-617,Sunk,5.45.00 PM,2/1/1943,32.12,24.52,British,2650,289,124,165,Albrecht Brandi,HMS Welshman (M 84)
617,U-617,Sunk,8.02.00 AM,2/5/1943,32.11,24.46,Norwegian,3264,103,103,0,Albrecht Brandi,Corona
617,U-617,Sunk,8.02.00 AM,2/5/1943,32.11,24.46,Norwegian,1350,46,44,2,Albrecht Brandi,Henrik
617,U-617,Sunk,8.15.00 PM,9/6/1943,36.06,4.44,British,1050,191,129,62,Albrecht Brandi,HMS Puckeridge (L 108)
618,U-618,Sunk,4.29.00 AM,10/14/1942,54,40.15,British,5791,55,39,16,Kurt Baberg,Empire Mersey
618,U-618,Sunk,3.36.00 AM,10/18/1942,49.39,30.2,American,4772,55,8,47,Kurt Baberg,Angelina
618,U-618,Sunk,,7/2/1943,,16.3,British,5225,87,81,6,Kurt Baberg,Empire Kohinoor
619,U-619,Sunk,7.10.00 PM,9/24/1942,56,31,American,7176,52,0,52,Kurt Makowski,John Winthrop
619,U-619,Sunk,11.25.00 PM,9/26/1942,55.1,18.5,British,1547,60,42,18,Kurt Makowski,Yorktown
620,U-620,Sunk,12.40.00 AM,1/11/1943,30.3,19.55,British,6983,53,15,38,Heinz Stein,British Dominion
621,U-621,Sunk,12.53.00 AM,10/23/1942,54.4,28,British,6113,46,0,46,Horst Schünemann,Empire Turnstone
621,U-621,Sunk,2.26.00 AM,12/18/1942,51,37,Greek,4474,34,0,34,Max Kruschka,Oropos
621,U-621,Sunk,8.21.00 PM,12/20/1942,47.4,33.06,British,6217,60,0,60,Max Kruschka,Otina
621,U-621,Sunk,10.59.00 PM,3/10/1943,53,40,British,3355,42,0,42,Max Kruschka,Baron Kinnaird
621,U-621,Damaged,8.03.00 AM,6/15/1944,50.01,0.49,American,1625,,,43,Hermann Stuckmann,USS LST-133
621,U-621,Sunk,,7/29/1944,50.19,0.53,British,2938,,,17,Hermann Stuckmann,HMS Prince Leopold
621,U-621,Damaged,,7/30/1944,50.15,0.48,British,10048,,,5,Hermann Stuckmann,Ascanius
624,U-624,Sunk,,10/29/1942,54.4,29,British,291,,,,Ulrich Graf von Soden-Fraunhofen,HMS LCT-2190
624,U-624,Sunk,,10/29/1942,54.4,29,British,291,,,,Ulrich Graf von Soden-Fraunhofen,HMS LCT-2192
624,U-624,Sunk,,10/29/1942,54.4,29,British,291,,,,Ulrich Graf von Soden-Fraunhofen,HMS LCT-2284
624,U-624,Sunk,5.37.00 AM,10/29/1942,54.4,29,Norwegian,16966,150,117,33,Ulrich Graf von Soden-Fraunhofen,Kosmos II
624,U-624,Sunk,7.57.00 AM,10/29/1942,54.58,23.56,American,7701,57,14,43,Ulrich Graf von Soden-Fraunhofen,Pan-New York
624,U-624,Sunk,6.04.00 AM,11/18/1942,54.07,38.26,British,5344,59,39,20,Ulrich Graf von Soden-Fraunhofen,President Sergent
624,U-624,Sunk,6.04.00 AM,11/18/1942,54.07,38.26,American,4732,75,55,20,Ulrich Graf von Soden-Fraunhofen,Parismina
522,U-522,Sunk,6.04.00 AM,11/18/1942,54.07,38.26,American,5432,52,52,0,Herbert Schneider,Yaka
624,U-624,Sunk,,1/25/1943,55,37.5,British,5112,46,0,46,Ulrich Graf von Soden-Fraunhofen,Lackenby
625,U-625,Sunk,3.58.00 PM,11/6/1942,,,British,5445,58,13,45,Hans Benker,Chulmleigh
625,U-625,Sunk,10.24.00 PM,11/6/1942,76.2,17.3,British,7455,60,0,60,Hans Benker,Empire Sky
625,U-625,Sunk,12.56.00 AM,11/23/1942,75.5,15.45,British,5851,52,0,52,Hans Benker,Goolistan
625,U-625,Sunk,1.40.00 AM,7/25/1943,69.34,59.56,Soviet,557,45,35,10,Hans Benker,T-904 (No 58)
625,U-625,Sunk,6.07.00 PM,8/25/1943,69.43,60.34,Soviet,572,52,5,47,Hans Benker,ASO-1 Shkval
628,U-628,Sunk,11.17.00 PM,12/29/1942,43.23,27.14,British,5029,52,52,0,Heinrich Hasenschar,Lynton Grange
603,U-603,Sunk,7.14.00 AM,2/23/1943,47,36.2,Norwegian,6409,37,34,3,Hans-Joachim Bertelsmann,Glittre
223,U-223,Sunk,7.14.00 AM,2/23/1943,46.48,36.18,Panamanian,6907,51,32,19,Karl-Jürg Wächter,Winkler
628,U-628,Sunk,7.54.00 AM,2/24/1943,45.12,39.17,Norwegian,4391,37,37,0,Heinrich Hasenschar,Ingria
628,U-628,Sunk,8.17.00 AM,2/25/1943,45.1,43.23,British,7264,67,31,36,Heinrich Hasenschar,Manchester Merchant
226,U-226,Sunk,7.49.00 AM,4/18/1943,47.28,22,British,7134,56,50,6,Rolf Borchers,Fort Rampart
628,U-628,Sunk,2.46.00 AM,5/5/1943,55.01,42.59,British,5081,49,42,7,Heinrich Hasenschar,Harbury
630,U-630,Sunk,1.58.00 AM,4/5/1943,57.1,35.3,British,5529,78,7,71,Werner Winkler,Shillong
630,U-630,Sunk,1.58.00 AM,4/5/1943,57.1,35.3,British,9365,132,113,19,Werner Winkler,Waroonga
631,U-631,Sunk,11.56.00 PM,12/29/1942,59,21,Norwegian,3978,41,1,40,Jürgen Krüger,Ingerfem
631,U-631,Sunk,2.05.00 PM,3/17/1943,51.45,31.15,Dutch,5158,97,61,36,Jürgen Krüger,Terkoelei
632,U-632,Sunk,9.54.00 PM,2/3/1943,56.37,22.58,British,8190,47,1,46,Hans Karpf,Cordelia
632,U-632,Sunk,1.58.00 AM,4/6/1943,57.45,27.3,Dutch,7065,62,36,26,Hans Karpf,Blitar
633,U-633,Sunk,8.55.00 AM,3/8/1943,58.08,32.2,British,3921,45,35,10,Bernhard Müller,Guido
634,U-634,Sunk,6.43.00 AM,3/2/1943,62.1,28.25,American,7176,75,0,75,Eberhard Dahlhaus,Meriwether Lewis
630,U-630,Sunk,1.58.00 AM,4/5/1943,57.1,35.3,British,5529,78,7,71,Werner Winkler,Shillong
630,U-630,Sunk,1.58.00 AM,4/5/1943,57.1,35.3,British,9365,132,113,19,Werner Winkler,Waroonga
636,U-636,Sunk,6.15.00 PM,9/6/1943,72.35,80.36,Soviet,7169,,,2,Hans Hildebrandt,Tbilisi
637,U-637,Sunk,9.28.00 AM,12/24/1944,,,Soviet,39,,,,Wolfgang Riekeberg,BMO-594 (No 90)
468,U-468,Sunk,6.20.00 PM,3/12/1943,53.57,46.14,British,6537,50,5,45,Klemens Schamong,Empire Light
638,U-638,Sunk,2.00.00 PM,5/5/1943,54,43.35,British,5507,70,66,4,Oskar Staudinger,Dolius
642,U-642,Sunk,11.03.00 PM,3/8/1943,57.39,27.36,British,2125,30,0,30,Herbert Brünning,Leadgate
645,U-645,Sunk,9.32.00 AM,9/20/1943,57.03,28.08,American,7176,70,70,0,Otto Ferro,Frederick Douglass
645,U-645,Sunk,7.27.00 AM,10/9/1943,56.38,20.3,American,5612,67,54,13,Otto Ferro,Yorkmar
651,U-651,Sunk,9.06.00 PM,6/24/1941,58.3,38.2,British,5297,42,42,0,Peter Lohmeyer,Brockley Hill
651,U-651,Sunk,12.30.00 AM,6/29/1941,59.3,18.07,British,6342,52,17,35,Peter Lohmeyer,Grayburn
652,U-652,Sunk,7.00.00 PM,8/6/1941,69.18,35,Soviet,558,57,12,45,Georg-Werner Fraatz,PS-70
652,U-652,Damaged,12.44.00 AM,8/26/1941,62.55,9.55,British,10917,,,0,Georg-Werner Fraatz,HMS Southern Prince (M 47)
652,U-652,Damaged,4.52.00 AM,9/10/1941,61.15,41.05,British,6508,,,,Georg-Werner Fraatz,Tahchee
372,U-372,Sunk,4.52.00 AM,9/19/1941,58.15,40.36,British,3410,41,39,2,Heinz-Joachim Neumann,Baron Pentland
652,U-652,Sunk,2.01.00 PM,12/9/1941,,,French,1595,,,3,Georg-Werner Fraatz,Saint Denis
652,U-652,Sunk,9.34.00 PM,12/19/1941,39.27,26.05,Soviet,6557,,,1,Georg-Werner Fraatz,Varlaam Avanesov
652,U-652,Sunk,10.54.00 AM,3/20/1942,32.22,25.28,British,1050,156,150,16,Georg-Werner Fraatz,HMS Heythrop (L 85)
652,U-652,Sunk,2.27.00 AM,3/26/1942,31.53,26.18,British,1690,246,53,193,Georg-Werner Fraatz,HMS Jaguar (F 34)
652,U-652,Sunk,4.37.00 AM,3/26/1942,32.01,25.55,British,2623,62,26,36,Georg-Werner Fraatz,Slavol
653,U-653,Sunk,8.44.00 AM,2/28/1942,34.45,69.2,Norwegian,1582,25,10,15,Gerhard Feiler,Leif
653,U-653,Sunk,7.01.00 PM,5/17/1942,37.24,65.38,British,6225,65,65,0,Gerhard Feiler,Peisander
653,U-653,Sunk,4.20.00 AM,6/7/1942,35.5,65.38,American,840,77,61,16,Gerhard Feiler,USS Gannet (AVP 8)
653,U-653,Damaged,1.16.00 AM,2/24/1943,46.02,39.2,Dutch,9382,86,26,60,Gerhard Feiler,Madoera
653,U-653,Sunk,2.09.00 AM,3/12/1943,53,43,American,7176,62,62,0,Gerhard Feiler,Thomas Hooker
654,U-654,Sunk,12.34.00 AM,2/9/1942,46.22,43.42,French,900,70,34,36,Ludwig Forster,FFL Alysse (K 100)
654,U-654,Sunk,2.20.00 AM,4/10/1942,37.33,60.06,British,7010,49,0,49,Ludwig Forster,Empire Prairie
654,U-654,Sunk,4.28.00 AM,4/20/1942,33.48,70.36,American,6176,48,47,1,Ludwig Forster,Steel Maker
654,U-654,Sunk,11.23.00 PM,4/20/1942,34.4,69.35,Swedish,4569,39,33,6,Ludwig Forster,Agra
657,U-657,Sunk,2.37.00 AM,5/17/1943,59.42,41.39,British,5196,78,25,53,Heinrich Göllnitz,Aymeric
658,U-658,Sunk,5.07.00 AM,8/13/1942,19.54,74.16,Dutch,1311,28,23,5,Hans Senkel,Medea
658,U-658,Sunk,6.20.00 AM,8/17/1942,18.3,75.2,British,7133,44,41,3,Hans Senkel,Fort la Reine
658,U-658,Damaged,6.20.00 AM,8/17/1942,18.45,75.04,British,6466,58,58,0,Hans Senkel,Laguna
658,U-658,Sunk,6.20.00 AM,8/17/1942,18.3,75.2,Egyptian,3702,,,,Hans Senkel,Samir
584,U-584,Sunk,9.10.00 PM,9/11/1942,51.23,28.13,British,8029,53,50,3,Joachim Deecke,Empire Oil
659,U-659,Sunk,12.21.00 AM,10/30/1942,33.2,18.25,British,7519,56,6,50,Hans Stock,Bullmouth
203,U-203,Sunk,10.16.00 PM,10/30/1942,33.12,18.24,British,7131,58,50,8,Hermann Kottmann,Corinaldo
103,U-103,Sunk,9.53.00 PM,10/31/1942,36.06,16.59,British,6405,90,84,6,Gustav-Adolf Janssen,Tasmania
438,U-438,Sunk,12.20.00 PM,8/10/1942,57,22.3,Greek,4439,35,26,9,Rudolf Franzius,Condylis
660,U-660,Sunk,12.20.00 PM,8/10/1942,56.45,22.5,British,3807,63,63,0,Götz Baur,Cape Race
660,U-660,Sunk,12.20.00 PM,8/10/1942,57,22.3,British,6259,65,65,0,Götz Baur,Empire Reindeer
438,U-438,Sunk,12.20.00 PM,8/10/1942,57.05,22.41,British,6008,41,39,2,Rudolf Franzius,Oregon
661,U-661,Sunk,12.50.00 AM,10/14/1942,53.41,41.23,Yugoslavian,3672,35,21,14,Erich Lilienfeld,Nikolina Matkovic
662,U-662,Sunk,10.02.00 PM,12/29/1942,43.25,27.15,British,5598,71,71,0,Wolfgang Hermann,Ville de Rouen
662,U-662,Sunk,10.50.00 PM,3/29/1943,46.44,16.38,British,6159,57,10,47,Heinz-Eberhard Müller,Empire Whale
662,U-662,Damaged,10.50.00 PM,3/29/1943,46.44,16.38,British,7174,57,52,5,Heinz-Eberhard Müller,Ocean Viceroy
662,U-662,Sunk,10.50.00 PM,3/29/1943,46.44,16.38,British,6852,103,103,0,Heinz-Eberhard Müller,Umaria
663,U-663,Sunk,7.17.00 PM,11/26/1942,50.36,47.1,British,5170,53,22,31,Heinrich Schmid,Barberrys
663,U-663,Sunk,3.40.00 PM,3/18/1943,52.21,27.15,British,5754,53,0,53,Heinrich Schmid,Clarissa Radcliffe
664,U-664,Sunk,8.13.00 PM,12/16/1942,50.58,24.42,Belgian,5859,87,41,46,Adolf Graef,Emile Francqui
664,U-664,Sunk,9.35.00 PM,2/21/1943,50.3,24.38,Panamanian,8807,73,73,0,Adolf Graef,H.H. Rogers
664,U-664,Sunk,9.35.00 PM,2/21/1943,50.3,24.38,American,4659,63,30,33,Adolf Graef,Rosario
665,U-665,Sunk,3.05.00 AM,3/17/1943,52.14,32.15,British,7134,50,50,0,Hans-Jürgen Haupt,Fort Cedar Lake
333,U-333,Sunk,6.42.00 AM,3/19/1943,54.05,24.19,Greek,5234,34,34,0,Werner Schwaff,Carras
666,U-666,Sunk,10.53.00 PM,9/23/1943,53.25,39.42,British,1370,233,3,230,Herbert Engel,HMS Itchen (K 227)
667,U-667,Sunk,9.27.00 PM,8/8/1944,50.42,5.03,American,7176,71,71,0,Karl-Heinz Lange,Ezra Weston
667,U-667,Sunk,9.27.00 PM,8/8/1944,50.42,5.03,Canadian,925,96,66,30,Karl-Heinz Lange,HMCS Regina (K 234)
667,U-667,Total Loss,4.54.00 PM,8/14/1944,50.56,4.47,American,1653,113,70,43,Karl-Heinz Lange,USS LST-921
667,U-667,Sunk,5.00.00 PM,8/14/1944,50.56,4.47,British,246,,,9,Karl-Heinz Lange,HMS LCI(L)-99
679,U-679,Damaged,12.12.00 AM,7/15/1944,,,Soviet,36,,,,Friedrich Breckwoldt,TK-57 (No 60)
679,U-679,Sunk,,11/18/1944,,,Soviet,39,,,,Eduard Aust,SK-62 (No 49)
701,U-701,Sunk,4.27.00 PM,1/6/1942,57.27,32.36,British,3657,41,0,41,Horst Degen,Baron Erskine
701,U-701,Sunk,11.06.00 PM,3/6/1942,61.03,13.22,British,213,11,0,11,Horst Degen,Rononia
701,U-701,Sunk,11.14.00 PM,3/7/1942,,,Faroese,349,21,0,21,Horst Degen,Nyggjaberg
701,U-701,Sunk,12.39.00 AM,3/9/1942,63.1,13.16,British,541,42,1,41,Horst Degen,HMS Notts County (FY 250)
701,U-701,Sunk,2.11.00 AM,3/11/1942,64.48,13.2,British,507,33,0,33,Horst Degen,HMS Stella Capella (FY 107)
701,U-701,Sunk,,6/15/1942,36.52,75.51,British,448,32,14,18,Horst Degen,HMS Kingston Ceylonite (FY 214)
701,U-701,Damaged,,6/15/1942,36.52,75.51,American,1190,,,0,Horst Degen,USS Bainbridge (DD 246)
701,U-701,Damaged,11.04.00 PM,6/15/1942,36.52,75.51,American,11615,47,46,1,Horst Degen,Robert C. Tuttle
701,U-701,Damaged,11.04.00 PM,6/15/1942,36.52,75.51,American,11237,57,57,0,Horst Degen,Esso Augusta
701,U-701,Sunk,1.48.00 PM,6/17/1942,36.52,75.51,American,7117,46,43,3,Horst Degen,Santore
701,U-701,Sunk,8.20.00 AM,6/19/1942,34.5,75.2,American,170,24,18,6,Horst Degen,USS YP-389
701,U-701,Damaged,3.10.00 AM,6/26/1942,34.59,75.41,Norwegian,7256,,,0,Horst Degen,Tamesis
1232,U-1232,Sunk,10.35.00 AM,1/14/1945,44.28,63.28,British,6985,57,56,1,Kurt Dobratz,British Freedom
701,U-701,Sunk,6.16.00 PM,6/28/1942,35.07,75.07,American,14054,50,50,0,Horst Degen,William Rockefeller
703,U-703,Sunk,2.59.00 AM,5/26/1942,72.35,5.3,American,6191,40,28,12,Heinz Bielfeld,Syros
703,U-703,Sunk,8.27.00 AM,7/5/1942,76.18,33.3,British,6645,72,62,10,Heinz Bielfeld,Empire Byron
703,U-703,Sunk,9.02.00 PM,7/5/1942,75.57,43,British,5479,56,33,23,Heinz Bielfeld,River Afton
703,U-703,Sunk,7.55.00 PM,9/20/1942,74.4,2,British,1870,,,82,Heinz Bielfeld,HMS Somali (G 33)
703,U-703,Sunk,3.48.00 PM,7/30/1943,71.07,51.5,Soviet,559,42,14,28,Joachim Brünner,T-911 (No 65)
703,U-703,Sunk,1.14.00 PM,10/1/1943,75.48,83.52,Soviet,4146,54,53,1,Joachim Brünner,Sergej Kirov
703,U-703,Sunk,3.45.00 PM,3/4/1944,73.25,22.11,British,7062,68,68,0,Joachim Brünner,Empire Tourist
704,U-704,Sunk,7.57.00 AM,7/26/1942,47.08,42.57,British,6942,47,47,0,Horst Wilhelm Kessler,Empire Rainbow
705,U-705,Sunk,12.00.00 AM,8/15/1942,55.23,24.32,American,3279,45,31,14,Karl-Horst Horn,Balladier
706,U-706,Sunk,4.05.00 AM,10/12/1942,54.25,27.42,British,4265,49,0,49,Alexander von Zitzewitz,Stornest
706,U-706,Sunk,4.45.00 PM,4/5/1943,58.08,34.04,British,7124,62,62,0,Alexander von Zitzewitz,British Ardour
706,U-706,Sunk,4.46.00 AM,4/12/1943,54.15,30,British,7261,45,45,0,Alexander von Zitzewitz,Fresno City
707,U-707,Sunk,1.11.00 AM,2/24/1943,46.15,38.11,American,7176,75,24,51,Günter Gretschel,Jonathan Sturges
707,U-707,Sunk,2.22.00 AM,5/5/1943,55.08,42.43,British,4635,46,11,35,Günter Gretschel,North Britain
711,U-711,Sunk,,4/13/1944,,,Norwegian,10,8,8,0,Hans-Günther Lange,Solvoll
711,U-711,Sunk,5.30.00 PM,2/17/1945,69.36,35.29,British,925,91,1,90,Hans-Günther Lange,HMS Bluebell (K 80)
711,U-711,Damaged,,3/22/1945,,,Soviet,20,,,,Hans-Günther Lange,VPS-5
714,U-714,Sunk,,3/10/1945,56.41,2.04,Norwegian,425,23,17,6,Hans-Joachim Schwebcke,HNoMS Nordhav II (FY 1906)
714,U-714,Sunk,3.30.00 PM,3/14/1945,55.52,1.59,Swedish,1226,21,11,10,Hans-Joachim Schwebcke,Magne
716,U-716,Sunk,12.20.00 AM,1/26/1944,73.22,24.15,American,7200,71,68,3,Hans Dunkelberg,Andrew G. Curtin
716,U-716,Sunk,,1/26/1944,73.22,24.15,American,54,,,,Hans Dunkelberg,USS PTC-39
722,U-722,Sunk,9.20.00 AM,3/16/1945,57.25,6.52,British,2190,30,30,0,Hans Reimers,Inger Toft
739,U-739,Sunk,9.01.00 AM,9/24/1944,75.15,84.3,Soviet,625,85,44,41,Ernst Mangold,T-120
741,U-741,Total Loss,4.35.00 PM,8/15/1944,50.02,0.38,British,1625,,,,Gerhard Palmgren,HMS LST-404
744,U-744,Sunk,3.55.00 AM,1/3/1944,60.5,22.07,British,7359,46,45,1,Heinz Blischke,Empire Housman
744,U-744,Damaged,2.59.00 AM,3/2/1944,48.04,17.23,British,1625,,,,Heinz Blischke,HMS LST-324
744,U-744,Sunk,2.59.00 AM,3/2/1944,48,17.23,British,1625,,,,Heinz Blischke,HMS LST-362
745,U-745,Sunk,8.44.00 AM,8/26/1944,,,Soviet,140,,,,Wilhelm von Trotha,T-45 Antikajnen (No 48)
745,U-745,Sunk,10.25.00 AM,1/11/1945,59.45,24.47,Soviet,600,,,,Wilhelm von Trotha,T-76 Korall
751,U-751,Sunk,3.46.00 AM,6/14/1941,47.51,38.25,British,5370,47,0,47,Gerhard Bigalk,St. Lindsay
751,U-751,Sunk,9.37.00 PM,12/21/1941,43.45,19.54,British,11000,,,,Gerhard Bigalk,HMS Audacity (D 10)
751,U-751,Damaged,early,2/2/1942,44.49,61.37,Dutch,8096,64,64,0,Gerhard Bigalk,Corilla
751,U-751,Sunk,4.27.00 AM,2/4/1942,43.54,64.16,British,4535,49,41,8,Gerhard Bigalk,Silveray
751,U-751,Sunk,5.52.00 AM,2/7/1942,43.55,64.22,British,6952,65,54,11,Gerhard Bigalk,Empire Sun
751,U-751,Sunk,4.15.00 AM,5/16/1942,25.2,74.19,American,1445,39,31,8,Gerhard Bigalk,Nicarao
751,U-751,Sunk,10.40.00 AM,5/19/1942,17.5,75,American,3110,37,34,3,Gerhard Bigalk,Isabela
752,U-752,Sunk,10.11.00 AM,8/25/1941,,,Soviet,553,43,2,41,Karl-Ernst Schroeter,T-898 (No 44)
752,U-752,Sunk,12.10.00 PM,8/27/1941,,,Soviet,608,,0,,Karl-Ernst Schroeter,RT-8 SeldÂ´
752,U-752,Sunk,5.00.00 PM,11/15/1941,67.3,41.11,Soviet,581,43,0,43,Karl-Ernst Schroeter,T-889 (No 34)
752,U-752,Sunk,4.48.00 AM,4/21/1942,41.14,65.55,American,5751,35,35,0,Karl-Ernst Schroeter,West Imboden
752,U-752,Damaged,11.20.00 AM,4/23/1942,39.1,72,Norwegian,4799,,,1,Karl-Ernst Schroeter,Reinholt
752,U-752,Sunk,5.43.00 AM,5/1/1942,39.35,72.42,Norwegian,4956,36,36,0,Karl-Ernst Schroeter,Bidevind
752,U-752,Sunk,,7/23/1942,,14.45,British,5254,88,67,21,Karl-Ernst Schroeter,Garmula
752,U-752,Sunk,2.14.00 PM,7/27/1942,,18,Norwegian,4003,31,13,18,Karl-Ernst Schroeter,Leikanger
752,U-752,Sunk,9.13.00 PM,8/9/1942,,18,Dutch,6047,85,16,69,Karl-Ernst Schroeter,Mendanau
752,U-752,Sunk,7.40.00 AM,8/13/1942,,18.3,American,6347,52,51,1,Karl-Ernst Schroeter,Cripple Creek
753,U-753,Sunk,7.08.00 PM,5/20/1942,22.55,84.26,American,7191,51,48,3,Alfred Manhardt von Mannstein,George Calvert
753,U-753,Damaged,7.30.00 AM,5/22/1942,24.3,83.55,British,326,,,0,Alfred Manhardt von Mannstein,E.P. Theriault
753,U-753,Damaged,4.16.00 AM,5/25/1942,28.45,90.03,Norwegian,6582,,,,Alfred Manhardt von Mannstein,Haakon Hauan
753,U-753,Sunk,11.03.00 AM,5/27/1942,28.25,91,Norwegian,6578,36,36,0,Alfred Manhardt von Mannstein,Hamlet
